X,Y,Price,Square_Feet,Address,Date_Sold
-112.437388,34.645833,"$439,000","1,380","1352 Warbler Way, Prescott, AZ 86305",10/10/2022
-112.266391,34.551447,"$439,900","2,154","11413 E Western Sunset Dr, Dewey, AZ 86327",10/27/2022
-112.333358,34.652546,"$439,900","1,569","7625 N Summit Pass, Prescott Valley, AZ 86315",10/18/2022
-112.329935,34.609026,"$440,000","1,707","4576 N Spring Dr, Prescott Valley, AZ 86314",12/15/2022
-112.3355,34.606335,"$440,000","1,700","4396 N Calle Santa Cruz, Prescott Valley, AZ 86314",1/3/2023
-112.335506,34.646252,"$440,000","1,843","7380 E Frisco Peaks, Prescott Valley, AZ 86315",12/29/2022
-112.470799,34.591538,"$440,000","1,473","2812 Frisco Peaks Dr, Prescott, AZ 86301",8/31/2022
-112.270047,34.554057,"$440,000","1,560","776 N San Carlos Dr, Dewey, AZ 86327",8/29/2022
-112.011727,34.704129,"$440,000","2,312","1966 S Bonita Cir, Cottonwood, AZ 86326",11/16/2022
-111.97407,34.726103,"$440,000","1,789","742 S Rainbow Ridge Dr, Cornville, AZ 86325",10/14/2022
-112.0461,34.729252,"$440,000","1,645","507 Horseshoe Bend Cir, Cottonwood, AZ 86326",1/3/2023
-112.442161,34.750906,"$440,000","2,162","1257 Essex Way, Chino Valley, AZ 86323",11/29/2022
-112.335506,34.646252,"$440,000","1,843","7380 E Frisco Peaks LOT 525, Prescott Valley, AZ 86315",12/29/2022
-112.010982,34.722102,"$441,000","1,686","1500 E Ridgeview Dr, Cottonwood, AZ 86326",11/4/2022
-112.241803,34.547559,"$442,214","2,002","341 N La Paz St, Dewey, AZ 86327",8/29/2022
-112.48436,34.634648,"$442,500","1,306","1105 W Oneal Rd, Prescott, AZ 86305",10/31/2022
-112.309212,34.625695,"$444,000","3,482","5781 N Pawnee Dr, Prescott Valley, AZ 86314",12/28/2022
-112.489378,34.467537,"$445,000","1,500","4939 S Kaibab Rd, Prescott, AZ 86303",9/15/2022
-112.463279,34.604466,"$445,000","1,609","3311 Aster Dr, Prescott, AZ 86305",12/9/2022
-112.477609,34.537358,"$445,000","938","335 Park Ave, Prescott, AZ 86303",9/30/2022
-111.854926,34.538769,"$445,000","1,464","2045 S Hillcrest Dr, Camp Verde, AZ 86322",9/6/2022
-112.002691,34.709208,"$445,000","1,614","1646 S Cactus Wren Rd, Cottonwood, AZ 86326",11/18/2022
-112.045844,34.73848,"$445,000","1,278","79 S Sagebrush Way, Cottonwood, AZ 86326",8/26/2022
-112.114938,34.088063,"$445,000","1,337","21270 E Perry Rd, Black Canyon City, AZ 85324",1/19/2023
-112.342311,34.558746,"$445,000","1,388","1079 N Hobble Strap St, Prescott Valley, AZ 86314",10/31/2022
-112.359075,34.606253,"$445,000","1,594","4407 N Dryden St, Prescott Valley, AZ 86314",1/26/2023
-112.358481,34.623952,"$445,000","1,363","6059 E Greer Ln, Prescott Valley, AZ 86314",8/19/2022
-112.476372,34.514786,"$445,644","1,968","6151 Walden Rd, Prescott, AZ 86303",11/10/2022
-112.339249,34.602966,"$446,000","1,703","4158 N Gelding Dr, Prescott Valley, AZ 86314",9/30/2022
-112.247657,34.51093,"$447,000","2,016","12301 E Midnight Sky Dr, Dewey, AZ 86327",10/28/2022
-112.247657,34.51093,"$447,000","2,016","12301 E Midnight Sky Dr, Humboldt, AZ 86329",10/28/2022
-112.438138,34.750043,"$448,527","1,896","371 Armitage Way, Chino Valley, AZ 86323",9/28/2022
-112.419311,34.641976,"$449,000","1,432","2233 Clubhouse Dr, Prescott, AZ 86301",8/19/2022
-112.47322,34.520099,"$449,000","1,557","1350 Valley Ranch Cir, Prescott, AZ 86303",2/2/2023
-112.338038,34.64213,"$449,500","1,788","7198 E Pinnacle Pass Loop, Prescott Valley, AZ 86315",8/26/2022
-112.011704,34.704688,"$449,850","1,850","1934 S Bonita Dr, Cottonwood, AZ 86326",12/16/2022
-112.469122,34.582542,"$449,928","2,152","385 Chaparral Dr, Prescott, AZ 86301",9/19/2022
-112.435423,34.648528,"$449,962","1,776","6255 Goldfinch Dr, Prescott, AZ 86305",1/26/2023
-112.484302,34.633993,"$450,000","1,975","6355 N Bailey Ave, Prescott, AZ 86305",12/20/2022
-112.428421,34.471802,"$450,000","1,103","4763 S View Rd, Prescott, AZ 86303",9/7/2022
-112.439503,34.575696,"$450,000","1,493","1837 Oriental Ave, Prescott, AZ 86301",8/30/2022
-112.473243,34.519827,"$450,000","1,792","1360 Valley Ranch Cir, Prescott, AZ 86303",11/10/2022
-112.487999,34.549974,"$450,000","1,150","525 Dougherty St, Prescott, AZ 86305",11/14/2022
-112.466328,34.569449,"$450,000","2,282","1611 Barmar Ln, Prescott, AZ 86301",12/12/2022
-112.68139,34.448521,"$450,000","2,082","6811 S Windmill Rd, Skull Valley, AZ 86338",8/24/2022
-112.500823,34.760528,"$450,000","2,056","2950 W Road 2 N, Road, AZ 86323",11/7/2022
-112.463185,34.779025,"$450,000","1,718","968 Heather Ln, Chino Valley, AZ 86323",1/16/2023
-112.045355,34.736047,"$450,000","2,270","1665 W Cedar Post Ln, Cottonwood, AZ 86326",8/19/2022
-111.981732,34.716047,"$450,000","2,043","1280 S Meadow Ln, Cottonwood, AZ 86326",11/16/2022
-112.113284,34.310969,"$450,000","2,129","19900 E Antelope Rd, Mayer, AZ 86333",11/14/2022
-112.492657,34.527221,"$450,000","1,385","1250 Sierra Vista Dr, Prescott, AZ 86303",10/31/2022
-112.245516,34.505343,"$450,000","2,240","2555 S Parker St, Dewey, AZ 86327",8/25/2022
-112.461642,34.601195,"$450,000","1,403","3357 Orchid Way, Prescott, AZ 86305",12/30/2022
-112.725875,34.199849,"$450,000","1,806","24250 S Placer Gold Ln, Congress, AZ 85332",11/16/2022
-112.343207,34.620482,"$450,000","1,716","5419 N Ardmore Ave, Prescott Valley, AZ 86314",2/8/2023
-112.237291,34.550441,"$450,000","1,775","13043 E Cancun St, Dewey, AZ 86327",12/13/2022
-112.44137,34.749952,"$450,000","1,583","1251 Bainbridge Ln, Chino Valley, AZ 86323",9/1/2022
-112.454548,34.536851,"$450,000","1,500","226 Jacob Ln, Prescott, AZ 86303",11/1/2022
-112.355926,34.627344,"$450,000","1,637","6185 E Beecher Loop, Prescott Valley, AZ 86314",10/12/2022
-112.353964,34.620385,"$450,000","1,480","6319 E Beckett Trl, Prescott Valley, AZ 86314",8/17/2022
-112.245516,34.505343,"$450,000","2,240","2555 S Parker St, Humboldt, AZ 86329",8/25/2022
-112.224197,34.386484,"$450,000","2,299","10930 S Banjo Way, Mayer, AZ 86333",8/25/2022
-112.383197,34.556226,"$451,000","1,644","650 Tawa Ct, Prescott, AZ 86301",1/26/2023
-112.295334,34.605066,"$451,500","1,541","4343 N Cypress Cir, Prescott Valley, AZ 86314",10/24/2022
-112.389216,34.553181,"$452,500","2,207","612 Hummingbird Way, Prescott, AZ 86301",10/11/2022
-112.39666,34.557318,"$455,000","1,706","4676 Hornet Dr, Prescott, AZ 86301",11/4/2022
-112.365118,34.572536,"$455,000","1,628","2095 E Oxford, Prescott Valley, AZ 86314",1/20/2023
-112.467195,34.519408,"$455,000","1,740","1349 Coyote Rd, Prescott, AZ 86303",2/3/2023
-112.477356,34.577985,"$455,000","1,722","750 Douglas Ln, Prescott, AZ 86301",12/21/2022
-112.023162,34.719611,"$455,000","2,106","1114 S 6th St, Cottonwood, AZ 86326",8/22/2022
-111.967363,34.725315,"$455,000","1,700","785 S Jerome Vws, Cornville, AZ 86325",11/28/2022
-112.337909,34.649285,"$455,000","1,661","7463 N Pinnacle Pass Dr, Prescott Valley, AZ 86315",11/18/2022
-112.494639,34.802767,"$455,000","1,637","2625 W Bobwhite Ln, Chino Valley, AZ 86323",11/1/2022
-112.241266,34.556352,"$455,000","1,893","12830 E De La Cruz St, Dewey, AZ 86327",1/24/2023
-112.42279,34.755184,"$455,000","1,658","2321 Nova Loop, Chino Valley, AZ 86323",12/1/2022
-112.355926,34.627344,"$455,000","1,723","6029 E Beecher Loop, Prescott Valley, AZ 86314",2/10/2023
-112.358132,34.623998,"$455,000","1,563","6079 E Greer Ln, Prescott Valley, AZ 86314",10/28/2022
-112.435829,34.649478,"$455,000","1,709","6294 Goldfinch Dr, Prescott, AZ 86305",1/9/2023
-111.975995,34.697424,"$455,600","1,873","4631 E Juniper Trl, Cottonwood, AZ 86326",1/13/2023
-111.973162,34.723829,"$456,000","1,731","4895 E Sonoma Ct, Cornville, AZ 86325",1/3/2023
-112.356325,34.615906,"$457,680","1,661","6189 Stafford St, Prescott Valley, AZ 86314",1/24/2023
-112.04929,34.732939,"$458,000","1,984","2010 W Desert Willow Dr, Cottonwood, AZ 86326",1/9/2023
-112.462868,34.599755,"$459,000","1,776","3285 Orchid Way, Prescott, AZ 86305",11/30/2022
-112.255982,34.554115,"$459,900","1,914","795 N Maverick Trl, Dewey, AZ 86327",8/26/2022
-112.357131,34.609838,"$459,900","1,440","4649 N Salem Pl, Prescott Valley, AZ 86314",9/7/2022
-112.471669,34.589273,"$460,000","1,248","2770 Ridge Rd, Prescott, AZ 86301",10/17/2022
-112.421105,34.553314,"$460,000","2,352","2480 S State Route 69, Dewey, AZ 86327",10/31/2022
-112.462334,34.5998,"$460,000","1,450","1179 Gardenia Ln, Prescott, AZ 86305",10/14/2022
-112.38272,34.56497,"$460,000","2,400","1521 N Victor Dr, Prescott, AZ 86301",10/7/2022
-112.111235,34.303808,"$460,000","2,611","20017 E Fremont Dr, Mayer, AZ 86333",9/20/2022
-112.339985,34.559313,"$460,000","1,841","7162 E Barefoot Ln, Prescott Valley, AZ 86314",12/8/2022
-112.438195,34.750937,"$460,000","2,441","395 Armitage Way, Chino Valley, AZ 86323",8/19/2022
-112.375637,34.57111,"$460,000","1,408","1889 N Emerald Dr, Prescott, AZ 86301",9/28/2022
-112.435363,34.649318,"$460,000","1,710","6285 Goldfinch Dr, Prescott, AZ 86305",8/25/2022
-112.436434,34.650715,"$460,000","1,709","1424 Amethyst Ln, Prescott, AZ 86305",11/2/2022
-112.354612,34.61604,"$461,900","1,643","6279 Stafford St, Prescott Valley, AZ 86314",1/24/2023
-112.439181,34.578222,"$462,000","1,897","1962 Boardwalk Ave, Prescott, AZ 86301",10/13/2022
-112.463167,34.603424,"$462,700","1,636","3261 Aster Dr, Prescott, AZ 86305",11/30/2022
-112.325705,34.607222,"$465,000","1,837","7959 E Paseo Hermoso, Prescott Valley, AZ 86314",11/9/2022
-112.478906,34.578315,"$465,000","1,804","845 Douglas Ln, Prescott, AZ 86301",1/10/2023
-111.908956,34.710682,"$465,000","1,418","1595 S Aspaas Rd, Cornville, AZ 86325",12/1/2022
-112.237068,34.553534,"$465,000","1,518","13053 E Toro St, Dewey, AZ 86327",11/29/2022
-112.237866,34.554452,"$465,000","1,684","13018 E Sandoval St, Dewey, AZ 86327",8/30/2022
-112.547913,34.734173,"$465,000","3,000","13222 N Sleeping Dog Rd, Prescott, AZ 86305",12/2/2022
-112.436248,34.650259,"$465,000","1,380","6295 Barn Owl Ave, Prescott, AZ 86305",11/7/2022
-112.237855,34.554439,"$465,000","1,684","13018 E Sandoval St #5, Dewey, AZ 86327",8/30/2022
-112.056137,34.768472,"$465,500","1,657","288 Whistle Stop Rd, Clarkdale, AZ 86324",10/26/2022
-112.466865,34.589871,"$466,000","1,521","2752 College Heights Rd, Prescott, AZ 86301",12/13/2022
-112.270512,34.553968,"$466,500","1,876","11159 E Pima Rd, Dewey, AZ 86327",9/28/2022
-112.472754,34.586438,"$467,000","1,297","2670 Ridge Rd, Prescott, AZ 86301",9/19/2022
-112.467434,34.582168,"$467,400","1,393","2424 Sequoia Dr, Prescott, AZ 86301",10/11/2022
-112.046193,34.73712,"$468,000","1,794","130 S Agave Cir, Cottonwood, AZ 86326",10/12/2022
-111.767847,34.78051,"$470,000","1,633","60 Vultee Rd, Sedona, AZ 86351",11/18/2022
-112.349308,34.591914,"$470,000","1,566","3401 N Meadowlark Dr, Prescott Valley, AZ 86314",2/6/2023
-112.33841,34.647518,"$470,000","1,850","7259 N Viewscape Dr, Prescott Valley, AZ 86315",11/15/2022
-112.237403,34.549087,"$470,000","2,459","13033 E Durango St, Dewey, AZ 86327",9/16/2022
-112.758949,34.215438,"$470,000","2,380","17288 W Foothill Rd, Yarnell, AZ 85362",8/25/2022
-111.969273,34.729515,"$470,600","1,840","520 S Santa Fe Trl, Cornville, AZ 86325",1/26/2023
-112.307396,34.525281,"$471,754","3,149","9110 E Smoki Trl, Dewey, AZ 86327",1/30/2023
-112.355632,34.614985,"$471,900","1,690","6225 Walden Way, Prescott Valley, AZ 86314",1/24/2023
-112.354976,34.61638,"$472,290","1,690","6266 Stafford St, Prescott Valley, AZ 86314",2/6/2023
-112.326677,34.608115,"$473,000","1,526","7900 E Buena Vista Dr, Prescott Valley, AZ 86314",12/5/2022
-112.442204,34.574886,"$475,000","1,520","1840 Boardwalk Ave, Prescott, AZ 86301",1/17/2023
-112.477154,34.566666,"$475,000","1,813","706 Black Dr, Prescott, AZ 86301",12/9/2022
-112.483673,34.77184,"$475,000","1,409","1775 N Esperanza Rd, Chino Valley, AZ 86323",1/24/2023
-112.464187,34.782457,"$475,000","1,753","988 Talia Way, Chino Valley, AZ 86323",10/19/2022
-112.025454,34.720291,"$475,000","2,581","1014 S 4th St, Cottonwood, AZ 86326",11/14/2022
-112.32944,34.568771,"$475,000","1,536","1790 N Swayback Rd, Prescott Valley, AZ 86314",12/2/2022
-111.974117,34.725806,"$475,000","1,766","754 S Rainbow Ridge Dr, Cornville, AZ 86325",8/19/2022
-112.382975,34.571955,"$475,000","1,557","4726 E Amber Rd, Prescott, AZ 86301",9/2/2022
-112.055066,34.766664,"$475,000","1,501","439 McKinnon Rd, Clarkdale, AZ 86324",8/30/2022
-112.32944,34.568771,"$475,000","1,536","1790 N Swayback Rd LOT 63, Prescott Valley, AZ 86314",12/2/2022
-112.442686,34.741342,"$477,000","2,504","302 Karen Dr, Chino Valley, AZ 86323",8/29/2022
-112.23832,34.546749,"$477,000","1,888","12982 E Madrid St, Dewey, AZ 86327",8/19/2022
-112.33245,34.633349,"$479,000","1,707","6320 N Viewpoint Dr, Prescott Valley, AZ 86314",10/4/2022
-112.46102,34.522208,"$479,000","2,347","521 Karen Dr, Prescott, AZ 86303",12/21/2022
-112.239496,34.553401,"$479,000","1,686","12921 E Toro St, Dewey, AZ 86327",10/7/2022
-112.480251,34.540719,"$480,000","1,533","215 Hidden Dr, Prescott, AZ 86303",10/31/2022
-112.477271,34.533654,"$480,000","1,294","520 Ellenwood Dr, Prescott, AZ 86303",8/29/2022
-112.50507,34.546681,"$480,000","1,232","2004 Ponderosa Ln, Prescott, AZ 86305",10/20/2022
-112.462929,34.773236,"$480,000","1,712","807 W Palomino Rd, Chino Valley, AZ 86323",11/4/2022
-112.212485,34.516728,"$480,000","1,725","14443 E Eagle Dr, Dewey, AZ 86327",1/30/2023
-112.274564,34.557468,"$480,000","1,678","10901 E Roundup Dr, Dewey, AZ 86327",9/29/2022
-111.904973,34.727236,"$480,000","2,774","10874 E Pear Tree Dr, Cornville, AZ 86325",11/8/2022
-111.807846,34.865135,"$480,000","1,450","100 Friendship Way, Sedona, AZ 86336",12/28/2022
-112.021159,34.707911,"$480,000","1,789","672 E Bow Maker Trl, Cottonwood, AZ 86326",11/15/2022
-111.971462,34.722692,"$480,000","1,744","5060 E Somerset Dr, Cornville, AZ 86325",9/21/2022
-112.048729,34.761345,"$480,000","1,298","301 New Venture Rd, Clarkdale, AZ 86324",12/1/2022
-112.437093,34.64612,"$480,000","1,795","1359 Towhee Trl, Prescott, AZ 86305",11/21/2022
-112.477252,34.533635,"$480,000","1,294","520 Ellenwood Dr LOT 8, Prescott, AZ 86303",8/29/2022
-112.331868,34.644814,"$482,800","2,203","7604 E Shimmer Ln, Prescott Valley, AZ 86315",9/21/2022
-112.343178,34.626752,"$483,000","1,501","5819 N Bronco Ln, Prescott Valley, AZ 86314",1/18/2023
-112.32432,34.617609,"$485,000","1,541","8000 Eagles Nest Ln, Prescott Valley, AZ 86314",8/19/2022
-112.484332,34.525093,"$485,000","1,858","910 S Lavalley Dr, Prescott, AZ 86303",9/7/2022
-112.504744,34.542472,"$485,000","1,484","105 Butte Canyon Dr, Prescott, AZ 86303",11/14/2022
-112.478202,34.567729,"$485,000","2,130","721 Prescott Heights Dr, Prescott, AZ 86301",2/2/2023
-112.470903,34.565914,"$485,000","1,980","488 Whetstine Ave, Prescott, AZ 86301",10/13/2022
-112.264417,34.551578,"$485,000","2,232","11508 E Concho Cyn, Dewey, AZ 86327",10/20/2022
-112.338817,34.648472,"$485,000","1,516","7310 N Viewscape Dr, Prescott Valley, AZ 86315",11/4/2022
-112.330098,34.651148,"$485,000","1,548","7662 E Fire Fly Way, Prescott Valley, AZ 86315",8/31/2022
-112.344079,34.626422,"$485,000","1,580","5797 N Gallery Ln, Prescott Valley, AZ 86314",1/17/2023
-112.34776,34.60298,"$485,000","1,671","4189 N Providence Rd, Prescott Valley, AZ 86314",8/17/2022
-112.349634,34.617193,"$485,000","1,704","6582 E Sandpiper Way, Prescott Valley, AZ 86314",11/7/2022
-112.363051,34.607565,"$485,000","1,461","5811 E Richmond Dr, Prescott Valley, AZ 86314",10/4/2022
-112.352241,34.621743,"$485,000","1,617","6416 E Beckett Trl, Prescott Valley, AZ 86314",9/8/2022
-112.344079,34.626422,"$485,000","1,580","5797 N Gallery Ln LOT 515, Prescott Valley, AZ 86314",1/17/2023
-112.236422,34.553042,"$486,000","1,915","13093 E Acosta St, Dewey, AZ 86327",11/2/2022
-112.465025,34.574218,"$487,000","1,405","355 Peregrine Ln, Prescott, AZ 86301",10/18/2022
-112.425188,34.641622,"$487,500","2,140","7 Wineglass Dr, Prescott, AZ 86301",8/23/2022
-112.339052,34.66224,"$488,000","1,504","8332 N Sunset Rdg, Prescott Valley, AZ 86315",12/5/2022
-112.438762,34.577523,"$489,000","1,241","1882 Oriental Ave, Prescott, AZ 86301",10/13/2022
-112.498597,34.592852,"$489,900","3,122","1805 W Dineh Dr, Prescott, AZ 86305",9/26/2022
-112.339877,34.605494,"$490,000","1,871","4330 N Agua Fria Dr, Prescott Valley, AZ 86314",12/28/2022
-112.505349,34.519928,"$490,000","1,671","1845 Copper Basin Rd, Prescott, AZ 86303",2/6/2023
-112.485839,34.580459,"$490,000","1,720","2189 Ewin Dr, Prescott, AZ 86305",2/10/2023
-112.265673,34.551719,"$490,000","1,937","11447 E Western Sunset Dr, Dewey, AZ 86327",10/10/2022
-112.167669,34.354823,"$490,000","2,400","13062 S State Route 69, Mayer, AZ 86333",11/8/2022
-111.972603,34.724099,"$490,000","1,602","877 S Santa Fe Trl, Cornville, AZ 86325",9/14/2022
-112.472599,34.582478,"$491,000","1,944","2280 Alta Vista Pl, Prescott, AZ 86301",8/18/2022
-111.755853,34.775827,"$491,000","1,018","140 Juniper St, Sedona, AZ 86351",10/26/2022
-112.38111,34.569787,"$493,000","1,976","1841 N Jade Cir, Prescott, AZ 86301",12/27/2022
-112.351553,34.610078,"$494,000","1,656","4673 N Kirkwood Ave, Prescott Valley, AZ 86314",9/30/2022
-111.783633,34.65793,"$494,000","1,873","6125 N Cheney Ct, Rimrock, AZ 86335",10/5/2022
-112.395852,34.554554,"$495,000","1,745","628 Star Rock Dr, Prescott, AZ 86301",12/6/2022
-112.338643,34.61487,"$495,000","1,648","7200 E Manley Dr, Prescott Valley, AZ 86314",9/1/2022
-112.484908,34.521826,"$495,000","1,572","1123 S Hill Dr, Prescott, AZ 86303",11/10/2022
-112.508273,34.544211,"$495,000","1,717","110 S Rocky Dells Dr, Prescott, AZ 86303",10/26/2022
-112.419717,34.428369,"$495,000","1,446","2675 E Big Four Rd, Prescott, AZ 86303",10/3/2022
-112.438902,34.786984,"$495,000","2,051","1476 New York Pl, Chino Valley, AZ 86323",10/3/2022
-112.532002,34.764632,"$495,000","1,512","1285 N Papa Talk Trl, Chino Valley, AZ 86323",8/29/2022
-112.337564,34.65622,"$495,000","1,837","7889 N Sage Vis, Prescott Valley, AZ 86315",9/30/2022
-112.23577,34.547821,"$495,000","1,956","361 N Ensenada St, Dewey, AZ 86327",8/31/2022
-112.352195,34.608857,"$495,000","1,657","6427 E Ashton Pl, Prescott Valley, AZ 86314",9/27/2022
-112.055788,34.747291,"$495,000","1,715","1749 Silver Spur Cir, Clarkdale, AZ 86324",11/22/2022
-112.339797,34.56112,"$495,000","1,864","1243 N Canvas Pass, Prescott Valley, AZ 86314",12/27/2022
-112.43683,34.646843,"$495,000","1,710","1381 Starling St, Prescott, AZ 86305",12/22/2022
-111.827855,34.632059,"$498,000","1,469","1350 E Reay Rd, Rimrock, AZ 86335",10/3/2022
-112.338294,34.65688,"$498,000","1,759","7944 N Sage Vis, Prescott Valley, AZ 86315",1/25/2023
-112.046188,34.729376,"$498,000","1,804","499 Horseshoe Bend Cir, Cottonwood, AZ 86326",11/1/2022
-112.349698,34.622508,"$498,500","2,564","6538 E Tenby Dr, Prescott Valley, AZ 86314",1/16/2023
-112.046729,34.76217,"$499,000","1,590","742 Palisades Dr, Clarkdale, AZ 86324",2/1/2023
-112.337852,34.723915,"$499,000","1,440","12550 N Poquito Valley Rd, Prescott Valley, AZ 86315",10/7/2022
-112.805687,34.041717,"$499,000","1,710","4440 Covered Wagon Trl, Wickenburg, AZ 85390",12/19/2022
-112.344348,34.58574,"$499,900","1,512","2934 N Pleasant View Dr, Prescott Valley, AZ 86314",11/2/2022
-112.356619,34.62587,"$499,900","1,703","6164 E Bower Ln, Prescott Valley, AZ 86314",12/15/2022
-112.356607,34.625875,"$499,900","1,703","6164 E Bower Ln #2, Prescott Valley, AZ 86314",12/16/2022
-112.403278,34.546528,"$500,000","1,410","238 Barcelona Way, Prescott, AZ 86303",11/9/2022
-112.408518,34.540693,"$500,000","1,710","158 S Woodridge Way, Prescott, AZ 86303",8/26/2022
-112.467027,34.553666,"$500,000","2,564","717 5th St, Prescott, AZ 86301",12/7/2022
-112.834617,34.117326,"$500,000","1,332","29825 S State Route 89, Congress, AZ 85332",10/28/2022
-112.484489,34.790074,"$500,000","746","3020 N Reed Rd, Chino Valley, AZ 86323",12/4/2022
-111.764264,34.776768,"$500,000","1,152","65 Verde Valley School Rd UNIT B-11, Sedona, AZ 86351",9/1/2022
-112.468817,34.579231,"$500,000","1,473","2252 Sumac Ct, Prescott, AZ 86301",1/3/2023
-112.467845,34.579458,"$500,000","1,524","2293 Sequoia Dr, Prescott, AZ 86301",9/1/2022
